"TIME","GEO","WST_OPER","UNIT","Value"
"2012","Jihozápad","Waste generated","Thousand tonnes","336.65"
"2012","Severozápad","Waste generated","Thousand tonnes","349.81"
"2012","Severovıchod","Waste generated","Thousand tonnes","424.79"
"2012","Jihovıchod","Waste generated","Thousand tonnes","490.21"
"2012","Strední Morava","Waste generated","Thousand tonnes","379.83"
"2012","Moravskoslezsko","Waste generated","Thousand tonnes","390.78"
"2012","Germany (until 1990 former territory of the FRG)","Waste generated","Thousand tonnes","36 721.8"
"2012","Stuttgart","Waste generated","Thousand tonnes","1 735.5"
"2012","Karlsruhe","Waste generated","Thousand tonnes","1 256.5"
"2012","Freiburg","Waste generated","Thousand tonnes","1 004.4"
"2012","Tübingen","Waste generated","Thousand tonnes","706.8"
"2012","Oberbayern","Waste generated","Thousand tonnes","1 981.9"
"2012","Niederbayern","Waste generated","Thousand tonnes","556.5"
"2012","Oberpfalz","Waste generated","Thousand tonnes","481.8"
"2012","Oberfranken","Waste generated","Thousand tonnes","548.9"
"2012","Mittelfranken","Waste generated","Thousand tonnes","815.3"
"2012","Unterfranken","Waste generated","Thousand tonnes","658.2"
"2012","Schwaben","Waste generated","Thousand tonnes","851.3"
"2012","Berlin","Waste generated","Thousand tonnes","1 393"
"2012","Brandenburg","Waste generated","Thousand tonnes","963.6"
"2012","Bremen","Waste generated","Thousand tonnes","287.2"
"2012","Hamburg","Waste generated","Thousand tonnes","786.8"
"2012","Darmstadt","Waste generated","Thousand tonnes","1 751.3"
"2012","Gießen","Waste generated","Thousand tonnes","485.7"
"2012","Kassel","Waste generated","Thousand tonnes","568.7"
"2012","Mecklenburg-Vorpommern","Waste generated","Thousand tonnes","676.4"
"2012","Braunschweig","Waste generated","Thousand tonnes","768.3"
"2012","Hannover","Waste generated","Thousand tonnes","1 164"
"2012","Lüneburg","Waste generated","Thousand tonnes","808.7"
"2012","Weser-Ems","Waste generated","Thousand tonnes","1 209"
"2012","Düsseldorf","Waste generated","Thousand tonnes","2 453.4"
"2012","Köln","Waste generated","Thousand tonnes","2 072.5"
"2012","Münster","Waste generated","Thousand tonnes","1 286.9"
"2012","Detmold","Waste generated","Thousand tonnes","828.2"
"2012","Arnsberg","Waste generated","Thousand tonnes","1 616.8"
"2012","Koblenz","Waste generated","Thousand tonnes","751.7"
"2012","Trier","Waste generated","Thousand tonnes","259.1"
"2012","Rheinhessen-Pfalz","Waste generated","Thousand tonnes","1 033.4"
"2012","Saarland","Waste generated","Thousand tonnes","458.6"
"2012","Dresden","Waste generated","Thousand tonnes","516.4"
"2012","Chemnitz","Waste generated","Thousand tonnes","453.4"
"2012","Leipzig","Waste generated","Thousand tonnes","327.2"
"2012","Sachsen-Anhalt","Waste generated","Thousand tonnes","1 002.6"
"2012","Schleswig-Holstein","Waste generated","Thousand tonnes","1 346.9"
"2012","Thüringen","Waste generated","Thousand tonnes","854.9"
"2012","Estonia","Waste generated","Thousand tonnes","371"
"2012","Eesti","Waste generated","Thousand tonnes","371"
"2012","Ireland","Waste generated","Thousand tonnes",":"
"2012","Border, Midland and Western (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Southern and Eastern (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Spain","Waste generated","Thousand tonnes","21 840"
"2012","Galicia","Waste generated","Thousand tonnes","1 097.757"
"2012","Principado de Asturias","Waste generated","Thousand tonnes","513.807"
"2012","Cantabria","Waste generated","Thousand tonnes","298.446"
"2012","País Vasco","Waste generated","Thousand tonnes","1 050.822"
"2012","Comunidad Foral de Navarra","Waste generated","Thousand tonnes","281.935"
"2012","La Rioja","Waste generated","Thousand tonnes","124.536"
"2012","Aragón","Waste generated","Thousand tonnes","546.717"
"2012","Comunidad de Madrid","Waste generated","Thousand tonnes","2 402.084"
"2012","Castilla y León","Waste generated","Thousand tonnes","1 062.153"
"2012","Castilla-la Mancha","Waste generated","Thousand tonnes","915.445"
"2012","Extremadura","Waste generated","Thousand tonnes","485.822"
"2012","Cataluña","Waste generated","Thousand tonnes","3 544.115"
"2012","Comunidad Valenciana","Waste generated","Thousand tonnes","2 125.946"
"2012","Illes Balears","Waste generated","Thousand tonnes","781.69"
"2012","Andalucía","Waste generated","Thousand tonnes","4 688.734"
"2012","Región de Murcia","Waste generated","Thousand tonnes","640.313"
"2012","Canarias (ES)","Waste generated","Thousand tonnes","1 280.002"
"2012","France","Waste generated","Thousand tonnes",":"
"2012","Île de France","Waste generated","Thousand tonnes",":"
"2012","Champagne-Ardenne (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Picardie (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Haute-Normandie (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Centre (FR) (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Basse-Normandie (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Bourgogne (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Nord-Pas-de-Calais (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Lorraine (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Alsace (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Franche-Comté (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Pays de la Loire (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Bretagne (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Poitou-Charentes (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Aquitaine (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Midi-Pyrénées (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Limousin (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Rhône-Alpes (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Auvergne (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Languedoc-Roussillon (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Provence-Alpes-Côte d'Azur (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Corse (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","Guadeloupe (NUTS 2010)","Waste generated","Thousand tonnes",":"
"2012","Martinique (NUTS 2010)","Waste generated","Thousand tonnes",":"
"2012","Guyane (NUTS 2010)","Waste generated","Thousand tonnes",":"
"2012","Réunion (NUTS 2010)","Waste generated","Thousand tonnes",":"
"2012","Croatia","Waste generated","Thousand tonnes","1 670"
"2012","Jadranska Hrvatska","Waste generated","Thousand tonnes","747"
"2012","Kontinentalna Hrvatska","Waste generated","Thousand tonnes","923"
"2012","Italy","Waste generated","Thousand tonnes","29 993.53"
"2012","Piemonte","Waste generated","Thousand tonnes","2 027.36"
"2012","Valle d'Aosta/Vallée d'Aoste","Waste generated","Thousand tonnes","76.6"
"2012","Liguria","Waste generated","Thousand tonnes","918.74"
"2012","Lombardia","Waste generated","Thousand tonnes","4 626.77"
"2012","Provincia Autonoma di Bolzano/Bozen","Waste generated","Thousand tonnes","243.45"
"2012","Provincia Autonoma di Trento","Waste generated","Thousand tonnes","261.87"
"2012","Veneto","Waste generated","Thousand tonnes","2 213.65"
"2012","Friuli-Venezia Giulia","Waste generated","Thousand tonnes","550.75"
"2012","Emilia-Romagna","Waste generated","Thousand tonnes","2 800.6"
"2012","Toscana","Waste generated","Thousand tonnes","2 252.7"
"2012","Umbria","Waste generated","Thousand tonnes","488.09"
"2012","Marche","Waste generated","Thousand tonnes","801.05"
"2012","Lazio","Waste generated","Thousand tonnes","3 199.43"
"2012","Abruzzo","Waste generated","Thousand tonnes","626.64"
"2012","Molise","Waste generated","Thousand tonnes","126.51"
"2012","Campania","Waste generated","Thousand tonnes","2 554.38"
"2012","Puglia","Waste generated","Thousand tonnes","1 972.43"
"2012","Basilicata","Waste generated","Thousand tonnes","219.15"
"2012","Calabria","Waste generated","Thousand tonnes","852.44"
"2012","Sicilia","Waste generated","Thousand tonnes","2 426.02"
"2012","Sardegna","Waste generated","Thousand tonnes","754.9"
"2012","Cyprus","Waste generated","Thousand tonnes","579"
"2012","Kypros","Waste generated","Thousand tonnes","579"
"2012","Latvia","Waste generated","Thousand tonnes","613"
"2012","Latvija","Waste generated","Thousand tonnes","613"
"2012","Lithuania","Waste generated","Thousand tonnes","1 330"
"2012","Lietuva (NUTS 2013)","Waste generated","Thousand tonnes","1 330"
"2012","Luxembourg","Waste generated","Thousand tonnes","346"
"2012","Luxembourg","Waste generated","Thousand tonnes","346"
"2012","Hungary","Waste generated","Thousand tonnes","3 987.49"
"2012","Közép-Magyarország (NUTS 2013)","Waste generated","Thousand tonnes","1 091.42"
"2012","Közép-Dunántúl","Waste generated","Thousand tonnes","433.74"
"2012","Nyugat-Dunántúl","Waste generated","Thousand tonnes","531.42"
"2012","Dél-Dunántúl","Waste generated","Thousand tonnes","452.77"
"2012","Észak-Magyarország","Waste generated","Thousand tonnes","433.92"
"2012","Észak-Alföld","Waste generated","Thousand tonnes","487.8"
"2012","Dél-Alföld","Waste generated","Thousand tonnes","556.42"
"2012","Malta","Waste generated","Thousand tonnes","247"
"2012","Malta","Waste generated","Thousand tonnes","247"
"2012","Netherlands","Waste generated","Thousand tonnes","9 202"
"2012","Groningen","Waste generated","Thousand tonnes","356"
"2012","Friesland (NL)","Waste generated","Thousand tonnes","414"
"2012","Drenthe","Waste generated","Thousand tonnes","328"
"2012","Overijssel","Waste generated","Thousand tonnes","590"
"2012","Gelderland","Waste generated","Thousand tonnes","1 434"
"2012","Flevoland","Waste generated","Thousand tonnes","204"
"2012","Utrecht","Waste generated","Thousand tonnes","676"
"2012","Noord-Holland","Waste generated","Thousand tonnes","1 434"
"2012","Zuid-Holland","Waste generated","Thousand tonnes","1 866"
"2012","Zeeland","Waste generated","Thousand tonnes","261"
"2012","Noord-Brabant","Waste generated","Thousand tonnes","1 419"
"2012","Limburg (NL)","Waste generated","Thousand tonnes","579"
"2012","Austria","Waste generated","Thousand tonnes","4 883.3"
"2012","Burgenland (AT)","Waste generated","Thousand tonnes","152.68"
"2012","Niederösterreich","Waste generated","Thousand tonnes","1 000.88"
"2012","Wien","Waste generated","Thousand tonnes","1 057.85"
"2012","Kärnten","Waste generated","Thousand tonnes","300.02"
"2012","Steiermark","Waste generated","Thousand tonnes","622.51"
"2012","Oberösterreich","Waste generated","Thousand tonnes","847.23"
"2012","Salzburg","Waste generated","Thousand tonnes","310.95"
"2012","Tirol","Waste generated","Thousand tonnes","434.85"
"2012","Vorarlberg","Waste generated","Thousand tonnes","156.33"
"2012","Poland","Waste generated","Thousand tonnes","12 084.47"
"2012","Lódzkie (NUTS 2013)","Waste generated","Thousand tonnes","885.35"
"2012","Mazowieckie (NUTS 2013)","Waste generated","Thousand tonnes","1 919.92"
"2012","Malopolskie","Waste generated","Thousand tonnes","1 007.12"
"2012","Slaskie","Waste generated","Thousand tonnes","1 542.13"
"2012","Lubelskie (NUTS 2013)","Waste generated","Thousand tonnes","504.01"
"2012","Podkarpackie (NUTS 2013)","Waste generated","Thousand tonnes","428.26"
"2012","Swietokrzyskie (NUTS 2013)","Waste generated","Thousand tonnes","228.78"
"2012","Podlaskie (NUTS 2013)","Waste generated","Thousand tonnes","348.91"
"2012","Wielkopolskie","Waste generated","Thousand tonnes","1 086.68"
"2012","Zachodniopomorskie","Waste generated","Thousand tonnes","577.94"
"2012","Lubuskie","Waste generated","Thousand tonnes","353.13"
"2012","Dolnoslaskie","Waste generated","Thousand tonnes","1 061.87"
"2012","Opolskie","Waste generated","Thousand tonnes","295.56"
"2012","Kujawsko-Pomorskie","Waste generated","Thousand tonnes","638.43"
"2012","Warminsko-Mazurskie","Waste generated","Thousand tonnes","448.08"
"2012","Pomorskie","Waste generated","Thousand tonnes","758.3"
"2012","Portugal","Waste generated","Thousand tonnes","4 765.924"
"2012","Norte","Waste generated","Thousand tonnes","1 520.918"
"2012","Algarve","Waste generated","Thousand tonnes","338.095"
"2012","Centro (PT)","Waste generated","Thousand tonnes","920.461"
"2012","Área Metropolitana de Lisboa","Waste generated","Thousand tonnes","1 375.141"
"2012","Alentejo","Waste generated","Thousand tonnes","371.835"
"2012","Região Autónoma dos Açores (PT)","Waste generated","Thousand tonnes","123.431"
"2012","Região Autónoma da Madeira (PT)","Waste generated","Thousand tonnes","116.043"
"2012","Romania","Waste generated","Thousand tonnes","5 046.41"
"2012","Nord-Vest","Waste generated","Thousand tonnes","534.01"
"2012","Centru","Waste generated","Thousand tonnes","633.97"
"2012","Nord-Est","Waste generated","Thousand tonnes","664.84"
"2012","Sud-Est","Waste generated","Thousand tonnes","819.69"
"2012","Sud - Muntenia","Waste generated","Thousand tonnes","740.52"
"2012","Bucuresti - Ilfov","Waste generated","Thousand tonnes","691.19"
"2012","Sud-Vest Oltenia","Waste generated","Thousand tonnes","457.98"
"2012","Vest","Waste generated","Thousand tonnes","504.21"
"2012","Slovenia","Waste generated","Thousand tonnes","744.01"
"2012","Vzhodna Slovenija (NUTS 2010)","Waste generated","Thousand tonnes","358.49"
"2012","Zahodna Slovenija (NUTS 2010)","Waste generated","Thousand tonnes","385.52"
"2012","Slovakia","Waste generated","Thousand tonnes","1 656.57"
"2012","Bratislavskı kraj","Waste generated","Thousand tonnes","242.59"
"2012","Západné Slovensko","Waste generated","Thousand tonnes","640.72"
"2012","Stredné Slovensko","Waste generated","Thousand tonnes","381.95"
"2012","Vıchodné Slovensko","Waste generated","Thousand tonnes","391.31"
"2012","Tees Valley and Durham","Waste generated","Thousand tonnes",":"
"2012","Northumberland and Tyne and Wear","Waste generated","Thousand tonnes",":"
"2012","Cumbria","Waste generated","Thousand tonnes",":"
"2012","Greater Manchester","Waste generated","Thousand tonnes",":"
"2012","Lancashire","Waste generated","Thousand tonnes",":"
"2012","East Yorkshire and Northern Lincolnshire","Waste generated","Thousand tonnes",":"
"2012","North Yorkshire","Waste generated","Thousand tonnes",":"
"2012","South Yorkshire","Waste generated","Thousand tonnes",":"
"2012","West Yorkshire","Waste generated","Thousand tonnes",":"
"2012","Derbyshire and Nottinghamshire","Waste generated","Thousand tonnes",":"
"2012","Leicestershire, Rutland and Northamptonshire","Waste generated","Thousand tonnes",":"
"2012","Lincolnshire","Waste generated","Thousand tonnes",":"
"2012","Herefordshire, Worcestershire and Warwickshire","Waste generated","Thousand tonnes",":"
"2012","Shropshire and Staffordshire","Waste generated","Thousand tonnes",":"
"2012","West Midlands","Waste generated","Thousand tonnes",":"
"2012","East Anglia","Waste generated","Thousand tonnes",":"
"2012","Bedfordshire and Hertfordshire","Waste generated","Thousand tonnes",":"
"2012","Essex","Waste generated","Thousand tonnes",":"
"2012","Inner London (NUTS 2010)","Waste generated","Thousand tonnes",":"
"2012","Outer London (NUTS 2010)","Waste generated","Thousand tonnes",":"
"2012","Berkshire, Buckinghamshire and Oxfordshire","Waste generated","Thousand tonnes",":"
"2012","Surrey, East and West Sussex","Waste generated","Thousand tonnes",":"
"2012","Hampshire and Isle of Wight","Waste generated","Thousand tonnes",":"
"2012","Kent","Waste generated","Thousand tonnes",":"
"2012","Gloucestershire, Wiltshire and Bristol/Bath area","Waste generated","Thousand tonnes",":"
"2012","Dorset and Somerset","Waste generated","Thousand tonnes",":"
"2012","Cornwall and Isles of Scilly","Waste generated","Thousand tonnes",":"
"2012","Devon","Waste generated","Thousand tonnes",":"
"2012","West Wales and The Valleys","Waste generated","Thousand tonnes",":"
"2012","East Wales","Waste generated","Thousand tonnes",":"
"2012","Eastern Scotland (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","South Western Scotland (NUTS 2013)","Waste generated","Thousand tonnes",":"
"2012","North Eastern Scotland","Waste generated","Thousand tonnes",":"
"2012","Highlands and Islands","Waste generated","Thousand tonnes",":"
"2012","Northern Ireland (UK)","Waste generated","Thousand tonnes",":"
"2012","Norway","Waste generated","Thousand tonnes","2 132.53"
